,reservoir,yearmonth,m_avg_surf_temp,m_avg_deep_temp,m_avg_dissolved_oxygen,density_cells/ml,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,alg_bloom,alg_bloom_num,temp_diff,type_enc,strat_enc,do_cat
287,BRR,201509,24.85,21.56,0.51,18932.53675778976,22.836666666666662,2.67,44686.36266666667,Ag,Strong,36.892,-86.1225,bloom,1,3.2900000000000027,0,0,0
288,BRR,201510,19.45,19.485714285714288,2.8285714285714287,0.0,15.806451612903226,5.635483870967741,40468.415483870966,Ag,Strong,36.892,-86.1225,no bloom,0,-0.0357142857142882,0,0,1
289,BRR,201605,21.166666666666668,15.47142857142857,4.047619047619048,0.0,18.216129032258067,5.625806451612903,50988.981290322576,Ag,Strong,36.892,-86.1225,no bloom,0,5.695238095238098,0,0,1
290,BRR,201606,28.325,18.022222222222226,0.3055555555555556,0.0,25.386666666666667,2.6766666666666667,52731.42566666667,Ag,Strong,36.892,-86.1225,no bloom,0,10.302777777777775,0,0,0
291,BRR,201607,29.525,21.5,0.0777777777777777,0.0,26.548387096774192,5.145161290322581,51781.7235483871,Ag,Strong,36.892,-86.1225,no bloom,0,8.024999999999999,0,0,0
292,BRR,201608,28.875,24.35,0.39375,0.0,26.206451612903223,3.5580645161290323,48637.53709677419,Ag,Strong,36.892,-86.1225,no bloom,0,4.524999999999999,0,0,0
293,BRR,201609,27.025,23.683333333333334,0.4388888888888889,65103.97659909538,23.86,1.653333333333333,44580.72633333333,Ag,Strong,36.892,-86.1225,bloom,1,3.341666666666665,0,0,0
294,BRR,201610,23.45,22.607142857142858,2.128571428571429,0.0,19.15806451612903,0.5161290322580645,40368.216451612905,Ag,Strong,36.892,-86.1225,no bloom,0,0.8428571428571416,0,0,1
295,BRR,201705,23.266666666666666,17.80952380952381,3.256190476190476,0.0,19.30967741935484,6.016129032258065,50966.37483870968,Ag,Strong,36.892,-86.1225,no bloom,0,5.457142857142856,0,0,1
296,BRR,201706,26.55,21.21333333333333,0.4346666666666667,0.0,23.19,4.5633333333333335,52727.237,Ag,Strong,36.892,-86.1225,no bloom,0,5.33666666666667,0,0,0
297,BRR,201707,29.925,22.86875,0.0875,0.0,25.94193548387097,3.203225806451613,51800.02290322581,Ag,Strong,36.892,-86.1225,no bloom,0,7.056250000000002,0,0,0
298,BRR,201708,28.3,23.82857142857143,0.4571428571428571,0.0,23.87741935483871,4.725806451612903,48666.11032258064,Ag,Strong,36.892,-86.1225,no bloom,0,4.471428571428572,0,0,0
299,BRR,201709,26.113333333333333,22.51434782608696,0.8360869565217391,254853.3244818935,20.74,5.17,44615.01,Ag,Strong,36.892,-86.1225,bloom,1,3.5989855072463754,0,0,0
300,BRR,201710,22.4,21.65,2.435714285714286,0.0,16.33225806451613,3.52258064516129,40398.98516129032,Ag,Strong,36.892,-86.1225,no bloom,0,0.75,0,0,1
301,BRR,201805,26.25,15.146666666666668,3.24,0.0,22.31612903225807,4.961290322580646,50942.50935483871,Ag,Strong,36.892,-86.1225,no bloom,0,11.103333333333332,0,0,1
302,BRR,201806,28.1,18.50714285714286,0.1785714285714286,0.0,25.22,5.223333333333333,52724.014,Ag,Strong,36.892,-86.1225,no bloom,0,9.592857142857142,0,0,0
303,BRR,201807,28.9,22.54285714285714,0.5357142857142857,0.0,26.10967741935484,3.593548387096774,51818.16870967742,Ag,Strong,36.892,-86.1225,no bloom,0,6.357142857142861,0,0,0
304,BRR,201808,29.0,22.46875,0.3974999999999999,72309.44800961857,25.12258064516129,3.3870967741935485,48695.01161290323,Ag,Strong,36.892,-86.1225,bloom,1,6.53125,0,0,0
305,BRR,201809,27.4,24.442857142857143,0.3285714285714286,0.0,23.55,5.776666666666667,44649.75633333333,Ag,Strong,36.892,-86.1225,no bloom,0,2.9571428571428555,0,0,0
306,BRR,201810,21.883333333333336,21.70909090909091,2.7954545454545454,0.0,16.093548387096774,3.106451612903226,40431.19612903226,Ag,Strong,36.892,-86.1225,no bloom,0,0.1742424242424256,0,0,1
307,CBR,198905,15.09,12.988,5.332000000000001,0.0,14.24516129032258,4.074193548387097,51846.02419354839,Ag,,39.9485,-83.7459,no bloom,0,2.1020000000000003,0,2,1
308,CBR,198906,23.25,18.752380952380957,2.480952380952381,0.0,20.543333333333333,4.663333333333333,53859.585333333336,Ag,,39.9485,-83.7459,no bloom,0,4.497619047619047,0,2,1
309,CBR,198907,26.125,19.89,0.43,0.0,22.925806451612903,3.2580645161290325,52829.87903225807,Ag,,39.9485,-83.7459,no bloom,0,6.234999999999999,0,2,0
310,CBR,198908,23.97,21.492,1.204,0.0,21.806451612903224,2.338709677419355,49313.82935483871,Ag,,39.9485,-83.7459,no bloom,0,2.478000000000001,0,2,0
311,CBR,198909,21.05,20.545,3.06,0.0,18.236666666666668,1.6566666666666667,44777.83066666666,Ag,,39.9485,-83.7459,no bloom,0,0.5050000000000026,0,2,1
312,CBR,198910,15.533333333333331,15.213333333333336,6.926666666666667,0.0,12.193548387096774,2.0,40062.82967741935,Ag,,39.9485,-83.7459,no bloom,0,0.3199999999999985,0,2,1
313,CBR,199005,16.15,14.24,8.946666666666665,0.0,14.612903225806452,5.838709677419355,51821.26903225807,Ag,,39.9485,-83.7459,no bloom,0,1.9099999999999984,0,2,1
314,CBR,199006,21.5,18.9,1.7813953488372092,0.0,20.76,2.1133333333333333,53854.05933333333,Ag,,39.9485,-83.7459,no bloom,0,2.6000000000000014,0,2,0
315,CBR,199007,23.6,19.96,1.7813953488372092,0.0,22.135483870967743,6.090322580645162,52848.920967741935,Ag,,39.9485,-83.7459,no bloom,0,3.640000000000001,0,2,0
316,CBR,199008,24.166666666666668,21.066666666666663,1.7813953488372092,0.0,21.770967741935483,2.835483870967741,49345.72193548387,Ag,,39.9485,-83.7459,no bloom,0,3.1000000000000014,0,2,0
317,CBR,199009,22.1,21.03333333333333,4.535,0.0,18.82,2.72,44815.01966666667,Ag,,39.9485,-83.7459,no bloom,0,1.0666666666666629,0,2,1
318,CBR,199010,15.55,15.18,7.073333333333333,0.0,12.54516129032258,4.090322580645161,40097.91032258065,Ag,,39.9485,-83.7459,no bloom,0,0.3699999999999974,0,2,1
319,CBR,199105,17.6375,13.11,0.0,0.0,20.33225806451613,1.864516129032258,51794.13580645161,Ag,,39.9485,-83.7459,no bloom,0,4.5275,0,2,0
320,CBR,199106,25.1125,17.21,0.0,0.0,23.65,0.88,53848.921,Ag,,39.9485,-83.7459,no bloom,0,7.9025,0,2,0
321,CBR,199107,27.1,19.57,0.0,0.0,25.05161290322581,0.8774193548387097,52869.287419354834,Ag,,39.9485,-83.7459,no bloom,0,7.530000000000001,0,2,0
322,CBR,199108,23.15,20.71,0.86,0.0,23.20967741935484,2.2548387096774194,49377.50903225807,Ag,,39.9485,-83.7459,no bloom,0,2.4399999999999977,0,2,0
323,CBR,199109,22.516666666666666,21.186666666666667,4.366666666666666,0.0,19.076666666666664,2.06,44854.36233333333,Ag,,39.9485,-83.7459,no bloom,0,1.3299999999999983,0,2,1
324,CBR,199110,14.675,14.15,8.82,0.0,13.783870967741937,1.596774193548387,40133.01548387096,Ag,,39.9485,-83.7459,no bloom,0,0.5250000000000004,0,2,1
325,CBR,199205,13.5,13.46,8.459999999999999,0.0,14.816129032258065,2.448387096774194,51873.80483870968,Ag,,39.9485,-83.7459,no bloom,0,0.0400000000000009,0,2,1
326,CBR,199206,21.016666666666666,15.893333333333334,2.313333333333333,1459.840405595448,19.016666666666666,2.01,53863.10966666667,Ag,,39.9485,-83.7459,bloom,1,5.123333333333331,0,2,1
327,CBR,199207,23.85,19.655,2.605,938.2522217375088,22.516129032258064,5.793548387096774,52807.60225806452,Ag,,39.9485,-83.7459,bloom,1,4.195,0,2,1
328,CBR,199208,24.2625,21.58,3.34,139.22521344396344,20.138709677419357,1.525806451612903,49273.90806451612,Ag,,39.9485,-83.7459,bloom,1,2.682499999999997,0,2,1
329,CBR,199209,20.85,20.272,4.64,91.42714763374488,18.15666666666667,1.5766666666666669,44736.48866666666,Ag,,39.9485,-83.7459,bloom,1,0.5779999999999994,0,2,1
330,CBR,199210,15.2,15.12,8.74,0.0,11.1,1.2774193548387098,40020.47645161291,Ag,,39.9485,-83.7459,no bloom,0,0.08,0,2,1
331,CBR,199305,16.775,13.19,4.91,0.0,16.40967741935484,2.2774193548387096,51848.64,Ag,,39.9485,-83.7459,no bloom,0,3.5849999999999973,0,2,1
332,CBR,199306,22.5375,18.5,3.3549999999999995,1912.921705882353,20.82333333333333,3.55,53858.12966666666,Ag,,39.9485,-83.7459,bloom,1,4.037500000000001,0,2,1
333,CBR,199307,26.375,23.825,1.91,5970.858357142858,24.212903225806453,2.674193548387097,52825.63354838709,Ag,,39.9485,-83.7459,bloom,1,2.5500000000000007,0,2,1
334,CBR,199308,25.5125,22.78,1.355,5522.778588235295,24.05806451612903,1.5548387096774194,49308.00451612904,Ag,,39.9485,-83.7459,bloom,1,2.732499999999998,0,2,0
335,CBR,199309,21.52,20.484,3.26,0.0,17.73,3.1766666666666667,44772.30633333333,Ag,,39.9485,-83.7459,no bloom,0,1.0359999999999978,0,2,1
336,CBR,199310,16.2,14.6,8.14,0.0,11.4,1.6612903225806452,40057.82483870968,Ag,,39.9485,-83.7459,no bloom,0,1.5999999999999996,0,2,1
337,CBR,199405,15.325,14.205000000000002,7.689999999999999,0.0,14.396774193548389,1.970967741935484,51823.16096774193,Ag,,39.9485,-83.7459,no bloom,0,1.1199999999999974,0,2,1
338,CBR,199406,23.4375,18.31,1.28,0.0,23.026666666666664,1.63,53852.45366666667,Ag,,39.9485,-83.7459,no bloom,0,5.127500000000001,0,2,0
339,CBR,199407,24.98333333333333,21.266666666666666,0.6466666666666666,0.0,23.638709677419357,2.8483870967741933,52845.34290322581,Ag,,39.9485,-83.7459,no bloom,0,3.716666666666669,0,2,0
340,CBR,199408,23.8,22.346666666666668,2.1,0.0,21.76129032258065,2.9935483870967743,49340.623225806456,Ag,,39.9485,-83.7459,no bloom,0,1.4533333333333331,0,2,1
341,CBR,199409,21.2125,20.81,4.54,0.0,18.363333333333333,1.1866666666666668,44810.95533333333,Ag,,39.9485,-83.7459,no bloom,0,0.4024999999999998,0,2,1
342,CBR,199410,16.15,16.130000000000003,10.43,0.0,13.180645161290323,0.9774193548387096,40093.83322580645,Ag,,39.9485,-83.7459,no bloom,0,0.019999999999996,0,2,1
343,CBR,199505,15.3625,13.675,8.629999999999999,0.0,15.661290322580646,6.387096774193548,51796.38516129032,Ag,,39.9485,-83.7459,no bloom,0,1.6875,0,2,1
344,CBR,199506,21.84,17.78,5.024,0.0,21.49,3.8866666666666654,53847.740666666665,Ag,,39.9485,-83.7459,no bloom,0,4.059999999999999,0,2,1
345,CBR,199507,25.3,20.266666666666666,4.426666666666667,59.64733542290001,23.506451612903227,2.035483870967742,52865.12774193548,Ag,,39.9485,-83.7459,bloom,1,5.033333333333335,0,2,1
346,CBR,199508,27.51,22.736,4.5680000000000005,46.148514851555554,24.664516129032258,5.593548387096774,49372.60258064516,Ag,,39.9485,-83.7459,bloom,1,4.774000000000001,0,2,1
347,CBR,199509,24.175,22.38888888888889,6.188888888888888,76.58426966299999,17.636666666666667,0.9433333333333334,44850.15933333334,Ag,,39.9485,-83.7459,bloom,1,1.7861111111111114,0,2,1
348,CBR,199605,15.016666666666666,14.866666666666667,12.52,0.0,15.7,8.493548387096775,51876.232903225806,Ag,,39.9485,-83.7459,no bloom,0,0.1499999999999985,0,2,1
349,CBR,199606,21.96666666666667,19.28666666666667,2.8400000000000003,0.0,21.38,4.3100000000000005,53862.16666666666,Ag,,39.9485,-83.7459,no bloom,0,2.68,0,2,1
350,CBR,199607,25.02,22.523076923076925,1.6423076923076925,0.0,22.029032258064515,2.7193548387096773,52803.26903225807,Ag,,39.9485,-83.7459,no bloom,0,2.496923076923075,0,2,0
351,CBR,199608,24.6,23.380000000000003,1.6350000000000002,0.0,22.51290322580645,1.6451612903225807,49269.57451612903,Ag,,39.9485,-83.7459,no bloom,0,1.2199999999999989,0,2,0
352,CBR,199609,22.0375,21.805,3.4799999999999995,0.0,18.543333333333333,4.19,44731.525,Ag,,39.9485,-83.7459,no bloom,0,0.2324999999999981,0,2,1
353,CBR,199705,14.025,14.11578947368421,7.605263157894737,0.0,13.003225806451612,6.367741935483871,51851.43838709678,Ag,,39.9485,-83.7459,no bloom,0,-0.0907894736842092,0,2,1
354,CBR,199706,19.7,18.16,4.835,0.0,20.25333333333333,4.023333333333333,53857.425,Ag,,39.9485,-83.7459,no bloom,0,1.5399999999999991,0,2,1
355,CBR,199707,25.7125,23.83,1.385,0.0,22.780645161290323,1.238709677419355,52822.308387096775,Ag,,39.9485,-83.7459,no bloom,0,1.8824999999999967,0,2,0
356,CBR,199708,24.2125,23.94,3.725,0.0,20.825806451612905,4.909677419354838,49304.30806451613,Ag,,39.9485,-83.7459,no bloom,0,0.2724999999999973,0,2,1
357,CBR,199709,21.94,21.069230769230767,3.4038461538461537,0.0,17.956666666666667,1.1233333333333335,44768.39533333333,Ag,,39.9485,-83.7459,no bloom,0,0.8707692307692341,0,2,1
358,CBR,199710,18.6,18.6,6.1,0.0,12.480645161290322,1.7838709677419355,40055.26838709677,Ag,,39.9485,-83.7459,no bloom,0,0.0,0,2,1
359,CBR,199805,22.125,16.688888888888886,1.2333333333333334,0.0,18.55161290322581,2.7806451612903227,51826.168064516125,Ag,,39.9485,-83.7459,no bloom,0,5.436111111111114,0,2,0
360,CBR,199806,22.880000000000003,20.824,2.948,1080.2483974358977,21.006666666666668,5.763333333333334,53852.424666666666,Ag,,39.9485,-83.7459,bloom,1,2.056000000000001,0,2,1
361,CBR,199807,25.825,24.18947368421053,0.994736842105263,2195.480769230764,22.72903225806452,1.812903225806452,52842.46580645161,Ag,,39.9485,-83.7459,bloom,1,1.6355263157894733,0,2,0
362,CBR,199808,25.85,24.94,1.2333333333333334,0.0,23.287096774193547,1.4548387096774194,49336.04580645161,Ag,,39.9485,-83.7459,no bloom,0,0.91,0,2,0
363,CBR,199809,23.55,23.04583333333333,3.675,971.7406380027746,21.613333333333333,0.5466666666666666,44806.75266666667,Ag,,39.9485,-83.7459,bloom,1,0.5041666666666664,0,2,1
364,CBR,199810,18.8,18.8,5.38,0.0,13.106451612903228,1.6612903225806452,40090.05387096774,Ag,,39.9485,-83.7459,no bloom,0,0.0,0,2,1
365,CBR,199905,19.325,16.53,4.5200000000000005,0.0,17.22258064516129,1.6419354838709677,51798.71548387097,Ag,,39.9485,-83.7459,no bloom,0,2.794999999999998,0,2,1
366,CBR,199906,23.31,20.241666666666667,2.704166666666667,2257.580823529412,22.276666666666664,2.006666666666667,53848.34533333334,Ag,,39.9485,-83.7459,bloom,1,3.068333333333332,0,2,1
367,CBR,199907,27.46,24.0375,1.5166666666666666,1415.4833846153847,25.374193548387098,1.9064516129032256,52862.88677419355,Ag,,39.9485,-83.7459,bloom,1,3.422500000000003,0,2,0
368,CBR,199908,25.16,24.764,3.3360000000000003,0.0,22.135483870967743,2.1,49368.76806451613,Ag,,39.9485,-83.7459,no bloom,0,0.3960000000000008,0,2,1
369,CBR,199909,21.575,20.81428571428572,3.314285714285714,2811.2713333333336,19.62333333333333,0.9066666666666668,44845.88066666666,Ag,,39.9485,-83.7459,bloom,1,0.7607142857142826,0,2,1
370,CBR,199910,16.150000000000002,16.175,6.8125,0.0,12.341935483870968,1.6741935483870969,40126.14322580645,Ag,,39.9485,-83.7459,no bloom,0,-0.0249999999999985,0,2,1
371,CBR,200005,18.48,16.238095238095237,5.671428571428571,0.0,18.070967741935483,3.6548387096774193,51879.26129032258,Ag,,39.9485,-83.7459,no bloom,0,2.241904761904763,0,2,1
372,CBR,200006,23.39,21.21,2.755,2127.145571428572,21.21333333333333,2.8866666666666663,53863.098333333335,Ag,,39.9485,-83.7459,bloom,1,2.18,0,2,1
373,CBR,200007,24.683333333333334,23.6625,2.1958333333333333,5537.6942,21.40322580645161,4.425806451612904,52801.11806451613,Ag,,39.9485,-83.7459,bloom,1,1.0208333333333357,0,2,1
374,CBR,200008,23.9125,23.921739130434784,6.495652173913044,0.0,21.33225806451613,4.635483870967741,49266.2935483871,Ag,,39.9485,-83.7459,no bloom,0,-0.009239130434782,0,2,1
375,CBR,200009,22.97,22.1625,3.39,603.730962962963,17.39333333333333,2.786666666666666,44727.30566666667,Ag,,39.9485,-83.7459,bloom,1,0.807500000000001,0,2,1
376,CBR,200010,16.283333333333335,16.266666666666666,8.016666666666667,0.0,13.348387096774196,1.964516129032258,40014.08870967742,Ag,,39.9485,-83.7459,no bloom,0,0.0166666666666692,0,2,1
377,CBR,200105,19.75,16.43913043478261,3.7,0.0,16.870967741935484,4.72258064516129,51854.59419354839,Ag,,39.9485,-83.7459,no bloom,0,3.3108695652173914,0,2,1
378,CBR,200106,23.2125,17.504761904761903,3.2047619047619045,1.925142857142857,20.35,2.7,53858.588,Ag,,39.9485,-83.7459,bloom,1,5.707738095238096,0,2,1
379,CBR,200107,25.62,23.004166666666663,3.3875,41.342,22.40322580645161,3.4451612903225803,52820.57967741935,Ag,,39.9485,-83.7459,bloom,1,2.615833333333331,0,2,1
380,CBR,200108,26.175,24.77368421052632,1.4421052631578946,4.710636363636364,22.86774193548387,2.3096774193548386,49300.01612903226,Ag,,39.9485,-83.7459,bloom,1,1.401315789473685,0,2,0
381,CBR,200109,21.59,21.624,5.8,0.0,17.296666666666667,1.5133333333333332,44763.776,Ag,,39.9485,-83.7459,no bloom,0,-0.0340000000000024,0,2,1
382,CBR,200110,14.325,14.185,8.365,0.0,12.44516129032258,4.470967741935484,40049.936451612906,Ag,,39.9485,-83.7459,no bloom,0,0.1400000000000005,0,2,1
383,CBR,200205,16.880000000000003,15.175,8.620833333333334,0.0,14.619354838709675,5.309677419354839,51828.93516129032,Ag,,39.9485,-83.7459,no bloom,0,1.7050000000000036,0,2,1
384,CBR,200206,23.9,20.15,4.120833333333333,113.56565217391304,22.15,3.1333333333333333,53854.127,Ag,,39.9485,-83.7459,bloom,1,3.749999999999997,0,2,1
385,CBR,200207,26.6625,23.1,2.110526315789474,63.87217647058824,24.81290322580645,1.7580645161290325,52841.67774193549,Ag,,39.9485,-83.7459,bloom,1,3.562500000000004,0,2,1
386,CBR,200208,26.17,25.745833333333334,6.4125000000000005,874.9702258064516,24.067741935483877,1.5903225806451613,49332.08903225807,Ag,,39.9485,-83.7459,bloom,1,0.4241666666666646,0,2,1
387,CBR,200209,23.95,23.51481481481481,4.351851851851852,0.0,21.49,3.5,44802.743,Ag,,39.9485,-83.7459,no bloom,0,0.4351851851851869,0,2,1
388,CBR,200210,19.425,19.55,8.690000000000001,0.0,11.529032258064516,2.290322580645161,40084.47903225807,Ag,,39.9485,-83.7459,no bloom,0,-0.125,0,2,1
389,CBR,200305,17.25,16.759999999999998,7.6245,0.0,15.716129032258063,4.800000000000001,51802.67032258065,Ag,,39.9485,-83.7459,no bloom,0,0.490000000000002,0,2,1
390,CBR,200306,19.75,18.77083333333333,7.473333333333334,700.4347500825652,19.12333333333333,3.063333333333333,53850.490333333335,Ag,,39.9485,-83.7459,bloom,1,0.979166666666668,0,2,1
391,CBR,200307,25.03,23.1125,2.7254166666666664,148.84079242291304,22.151612903225807,5.203225806451614,52861.61806451613,Ag,,39.9485,-83.7459,bloom,1,1.9175000000000004,0,2,1
392,CBR,200308,25.98,24.108695652173918,3.005217391304348,2267.2663888888947,22.55483870967742,3.574193548387097,49364.82838709677,Ag,,39.9485,-83.7459,bloom,1,1.8713043478260865,0,2,1
393,CBR,200309,22.17,21.928,5.5352,0.0,17.526666666666664,3.8633333333333337,44841.041,Ag,,39.9485,-83.7459,no bloom,0,0.2419999999999973,0,2,1
394,CBR,200310,16.625,16.35,10.782,0.0,11.529032258064516,1.6064516129032258,40120.88387096774,Ag,,39.9485,-83.7459,no bloom,0,0.2749999999999986,0,2,1
395,CBR,200405,18.2,17.221052631578946,4.883684210526316,0.0,18.661290322580644,4.425806451612903,51884.08387096775,Ag,,39.9485,-83.7459,no bloom,0,0.9789473684210536,0,2,1
396,CBR,200406,22.82,21.9875,3.109166666666667,796.0170284923076,20.41,2.3266666666666667,53864.87566666667,Ag,,39.9485,-83.7459,bloom,1,0.8324999999999996,0,2,1
397,CBR,200407,24.8625,23.9,4.1078947368421055,487.9636198481212,21.96451612903226,3.829032258064516,52799.47806451613,Ag,,39.9485,-83.7459,bloom,1,0.9624999999999986,0,2,1
398,CBR,200408,23.56,22.712,3.418,1167.63438811185,20.596774193548388,2.061290322580645,49262.29612903226,Ag,,39.9485,-83.7459,bloom,1,0.847999999999999,0,2,1
399,CBR,200409,22.3125,18.625,6.471666666666667,1150.9019622226583,19.136666666666667,1.8033333333333332,44721.60933333333,Ag,,39.9485,-83.7459,bloom,1,3.6875,0,2,1
400,CBR,200410,16.783333333333335,16.42,5.979333333333333,0.0,12.85483870967742,2.512903225806452,40008.31290322581,Ag,,39.9485,-83.7459,no bloom,0,0.3633333333333333,0,2,1
401,CBR,200505,17.066666666666666,14.326666666666666,8.033999999999999,0.0,14.341935483870968,2.5193548387096776,51859.873225806456,Ag,,39.9485,-83.7459,no bloom,0,2.74,0,2,1
402,CBR,200506,23.49,19.344,1.554,0.0,22.936666666666667,1.403333333333333,53860.02033333333,Ag,,39.9485,-83.7459,no bloom,0,4.146000000000001,0,2,0
403,CBR,200507,26.93,23.452,0.1012,0.0,24.59032258064516,1.7935483870967743,52819.08741935484,Ag,,39.9485,-83.7459,no bloom,0,3.478000000000001,0,2,0
404,CBR,200508,25.5375,23.76315789473684,1.2984210526315791,6804.407303030303,24.248387096774195,4.551612903225807,49296.05064516129,Ag,,39.9485,-83.7459,bloom,1,1.7743421052631554,0,2,0
405,CBR,200509,23.4125,23.19,2.14,0.0,20.613333333333333,2.3866666666666663,44758.96266666667,Ag,,39.9485,-83.7459,no bloom,0,0.2225000000000001,0,2,1
406,CBR,200605,16.583333333333332,15.733333333333333,6.585333333333334,0.0,15.161290322580646,3.05483870967742,51834.18709677419,Ag,,39.9485,-83.7459,no bloom,0,0.8499999999999996,0,2,1
407,CBR,200606,23.33,18.258333333333333,0.8191666666666667,6591.502363636363,19.94,3.6166666666666663,53855.53433333334,Ag,,39.9485,-83.7459,bloom,1,5.071666666666669,0,2,0
408,CBR,200607,26.46666666666667,22.65,0.1007142857142857,5242.526529411764,23.874193548387098,2.8451612903225807,52839.080322580645,Ag,,39.9485,-83.7459,bloom,1,3.8166666666666655,0,2,0
409,CBR,200608,26.3875,24.46315789473684,0.7863157894736842,0.0,24.05161290322581,2.009677419354839,49327.07258064516,Ag,,39.9485,-83.7459,no bloom,0,1.9243421052631573,0,2,0
410,CBR,200609,21.95,21.14,3.5645,0.0,17.296666666666667,3.1666666666666665,44797.15066666667,Ag,,39.9485,-83.7459,no bloom,0,0.8099999999999987,0,2,1
411,CBR,200610,18.5,17.86,6.696000000000001,0.0,10.816129032258065,4.016129032258065,40079.18129032258,Ag,,39.9485,-83.7459,no bloom,0,0.6400000000000006,0,2,1
412,CBR,200705,21.15,17.333333333333332,4.248666666666667,0.0,18.664516129032258,0.7741935483870968,51807.09032258065,Ag,,39.9485,-83.7459,no bloom,0,3.81666666666667,0,2,1
413,CBR,200706,24.1875,20.29,2.726,0.0,22.136666666666667,3.753333333333333,53851.702000000005,Ag,,39.9485,-83.7459,no bloom,0,3.897500000000001,0,2,1
414,CBR,200707,25.433333333333334,22.88235294117647,2.334705882352941,5308.41813148072,22.138709677419357,1.8225806451612905,52858.21,Ag,,39.9485,-83.7459,bloom,1,2.5509803921568626,0,2,1
415,CBR,200708,27.0375,24.925,1.404,0.0,25.34193548387097,2.0129032258064514,49360.035161290325,Ag,,39.9485,-83.7459,no bloom,0,2.1125000000000007,0,2,0
416,CBR,200709,23.26,22.8,2.8075,0.0,21.453333333333333,1.2966666666666666,44834.79033333333,Ag,,39.9485,-83.7459,no bloom,0,0.4599999999999973,0,2,1
417,CBR,200710,19.5,18.633333333333333,3.569333333333333,0.0,16.561290322580643,2.9935483870967743,40116.11096774194,Ag,,39.9485,-83.7459,no bloom,0,0.8666666666666671,0,2,1
418,CBR,200805,16.575,15.895,7.737,0.0,14.619354838709675,4.464516129032258,51888.63,Ag,,39.9485,-83.7459,no bloom,0,0.6799999999999997,0,2,1
419,CBR,200806,22.94,21.668000000000003,2.6376,0.0,21.78666666666667,5.263333333333334,53865.373,Ag,,39.9485,-83.7459,no bloom,0,1.2719999999999985,0,2,1
420,CBR,200807,25.066666666666663,23.85333333333333,1.4253333333333331,0.0,23.10322580645161,2.306451612903226,52795.39935483871,Ag,,39.9485,-83.7459,no bloom,0,1.2133333333333312,0,2,0
421,CBR,200808,25.375,24.079310344827583,0.4327586206896552,23601.174533008463,23.15806451612903,1.0258064516129033,49257.15709677419,Ag,,39.9485,-83.7459,bloom,1,1.295689655172417,0,2,0
422,CBR,200809,23.416666666666668,22.4,2.466666666666667,0.0,21.006666666666668,1.52,44715.58,Ag,,39.9485,-83.7459,no bloom,0,1.0166666666666693,0,2,1
423,CBR,200810,17.866666666666667,17.52,5.511333333333334,0.0,12.651612903225804,1.0,40003.90870967742,Ag,,39.9485,-83.7459,no bloom,0,0.3466666666666675,0,2,1
424,CBR,200905,19.5,17.44,6.58,0.0,16.59032258064516,3.803225806451613,51863.55419354839,Ag,,39.9485,-83.7459,no bloom,0,2.0599999999999987,0,2,1
425,CBR,200906,24.1375,20.795,1.376,0.0,21.23333333333333,2.7266666666666666,53860.007666666665,Ag,,39.9485,-83.7459,no bloom,0,3.342500000000001,0,2,0
426,CBR,200907,24.683333333333334,21.357142857142858,0.5178571428571429,0.0,21.074193548387097,2.116129032258064,52814.89032258065,Ag,,39.9485,-83.7459,no bloom,0,3.326190476190476,0,2,0
427,CBR,200908,24.75,23.23,3.879,0.0,22.274193548387096,1.6580645161290322,49289.31516129032,Ag,,39.9485,-83.7459,no bloom,0,1.5199999999999996,0,2,1
428,CBR,200909,21.95,21.042105263157897,3.2463157894736843,0.0,19.39,1.73,44752.67233333333,Ag,,39.9485,-83.7459,no bloom,0,0.9078947368421026,0,2,1
429,CBR,200910,15.5,15.4,7.415999999999999,0.0,10.63225806451613,3.835483870967742,40038.60387096774,Ag,,39.9485,-83.7459,no bloom,0,0.0999999999999996,0,2,1
430,CBR,201005,18.1125,16.479999999999997,6.183,0.0,18.06451612903226,3.990322580645161,51836.59161290323,Ag,,39.9485,-83.7459,no bloom,0,1.6325000000000038,0,2,1
431,CBR,201006,23.84,19.852,0.4988,0.0,22.94,3.936666666666667,53855.13733333334,Ag,,39.9485,-83.7459,no bloom,0,3.988,0,2,0
432,CBR,201007,27.3,24.308000000000003,0.2603999999999999,0.0,24.95483870967742,1.467741935483871,52835.25419354839,Ag,,39.9485,-83.7459,no bloom,0,2.9919999999999973,0,2,0
433,CBR,201008,27.06,25.664,1.4552,0.0,24.870967741935484,1.4161290322580644,49320.80322580645,Ag,,39.9485,-83.7459,no bloom,0,1.3960000000000008,0,2,0
434,CBR,201009,21.7875,20.98,4.6795,0.0,20.43,1.1266666666666665,44791.712666666666,Ag,,39.9485,-83.7459,no bloom,0,0.807500000000001,0,2,1
435,CBR,201010,16.587500000000002,15.75,7.781000000000001,0.0,13.887096774193548,0.9129032258064516,40073.61322580645,Ag,,39.9485,-83.7459,no bloom,0,0.8375000000000021,0,2,1
436,CBR,201206,25.35,17.5,0.1775,0.0,23.043333333333333,1.2466666666666666,53863.747,Ag,,39.9485,-83.7459,no bloom,0,7.850000000000001,0,2,0
437,CBR,201308,23.9,22.166666666666668,0.29,520531.8787831557,21.9741935483871,1.6516129032258065,49284.25548387096,Ag,,39.9485,-83.7459,bloom,1,1.7333333333333307,0,2,0
