,reservoir,order,yearmonth,density_cells/ml,m_avg_deep_temp,m_avg_surf_temp,m_avg_dissolved_oxygen,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,temp_diff
187,BRR,Synechococcales,200408,368.4307368421,22.114754098360656,26.7,0.6081967213114754,23.05806451612903,2.8774193548387097,48650.23677419355,Ag,Strong,36.892,-86.1225,4.585245901639343
188,BRR,Synechococcales,200409,924.1346031745555,22.78076923076923,25.47,1.0596153846153846,21.93,2.4766666666666666,44594.439999999995,Ag,Strong,36.892,-86.1225,2.689230769230768
189,BRR,Synechococcales,200509,2231.9526666666666,20.383333333333333,26.6,0.8395833333333335,23.48,1.3299999999999998,44627.859333333334,Ag,Strong,36.892,-86.1225,6.216666666666669
190,BRR,Synechococcales,200606,41.7208,16.057142857142857,26.125,1.2348571428571429,24.076666666666664,1.1266666666666667,52724.772,Ag,Strong,36.892,-86.1225,10.067857142857143
191,BRR,Synechococcales,200607,97.402,16.56086956521739,28.57,0.811304347826087,26.364516129032257,3.7838709677419353,51826.75419354839,Ag,Strong,36.892,-86.1225,12.009130434782609
192,BRR,Synechococcales,200707,623.6668154426526,16.98157894736842,28.26,0.5,25.887096774193548,1.0870967741935484,51843.67677419355,Ag,Strong,36.892,-86.1225,11.278421052631582
193,BRR,Synechococcales,201108,3001.9571558232847,21.2,30.1,0.009090909090909092,26.97741935483871,0.9741935483870967,48732.02870967742,Ag,Strong,36.892,-86.1225,8.900000000000002
194,BRR,Synechococcales,201408,2481.190638297875,18.04285714285714,28.439999999999998,0.6042857142857142,25.58709677419355,3.3870967741935485,48697.93870967742,Ag,Strong,36.892,-86.1225,10.397142857142857
195,BRR,Synechococcales,201506,94688.72795508274,15.672727272727274,27.4,0.007272727272727273,24.826666666666664,4.19,52720.03566666667,Ag,Strong,36.892,-86.1225,11.727272727272725
196,BRR,Synechococcales,201508,17921.253091338913,23.01111111111111,28.075,0.2916666666666667,24.796774193548387,1.6612903225806452,48728.73774193548,Ag,Strong,36.892,-86.1225,5.06388888888889
197,BRR,Synechococcales,201509,13406.52017009683,21.56,24.85,0.51,22.836666666666666,2.67,44686.36266666667,Ag,Strong,36.892,-86.1225,3.2900000000000027
198,BRR,Synechococcales,201609,14584.134673218412,23.683333333333334,27.025,0.4388888888888889,23.86,1.6533333333333333,44580.72633333333,Ag,Strong,36.892,-86.1225,3.341666666666665
199,BRR,Synechococcales,201709,381653.7154564116,22.514347826086958,26.113333333333333,0.8360869565217391,20.740000000000002,5.17,44615.01,Ag,Strong,36.892,-86.1225,3.5989855072463754
200,BRR,Synechococcales,201808,92693.1644562364,22.46875,29.0,0.39749999999999996,25.12258064516129,3.3870967741935485,48695.01161290323,Ag,Strong,36.892,-86.1225,6.53125
201,BRR,Unkown,199806,192.0283018867925,17.867796610169492,26.080000000000002,1.4169491525423727,24.273333333333333,4.586666666666667,52722.03033333333,Ag,Strong,36.892,-86.1225,8.21220338983051
202,BRR,Unkown,199807,905.963938973645,21.24390243902439,29.0125,0.5609756097560976,25.480645161290322,3.3967741935483873,51829.75096774194,Ag,Strong,36.892,-86.1225,7.768597560975611
203,BRR,Unkown,199809,5708.642751479274,23.032432432432433,26.925,0.9702702702702702,24.73,1.4833333333333334,44670.61033333334,Ag,Strong,36.892,-86.1225,3.8925675675675677
204,BRR,Unkown,199906,336.335125,14.892307692307693,26.48,1.7961538461538462,24.446666666666665,4.4366666666666665,52718.432,Ag,Strong,36.892,-86.1225,11.587692307692308
205,BRR,Unkown,199907,1646.188625,19.023636363636363,29.1,0.9472727272727273,27.603225806451615,1.7000000000000002,51847.813870967744,Ag,Strong,36.892,-86.1225,10.076363636363638
206,BRR,Unkown,199908,211.85799999999998,19.45090909090909,28.48,0.9454545454545454,26.14516129032258,0.7741935483870968,48745.09774193548,Ag,Strong,36.892,-86.1225,9.029090909090911
207,BRR,Unkown,200006,574.92025,18.470689655172414,26.639999999999997,1.389655172413793,23.7,3.6766666666666667,52731.44966666667,Ag,Strong,36.892,-86.1225,8.169310344827583
208,BRR,Unkown,200008,863.71775,20.840740740740742,27.830000000000002,0.9296296296296297,25.793548387096774,1.4516129032258065,48653.80096774194,Ag,Strong,36.892,-86.1225,6.98925925925926
209,BRR,Unkown,200009,269.93675,20.677777777777777,25.580000000000002,1.7648148148148148,21.16,3.453333333333333,44599.53799999999,Ag,Strong,36.892,-86.1225,4.902222222222225
210,BRR,Unkown,200106,3.9955,15.265,25.6125,1.4200000000000002,22.973333333333336,2.67,52727.46633333333,Ag,Strong,36.892,-86.1225,10.3475
211,BRR,Unkown,200108,30.818,17.32121212121212,29.099999999999998,0.6848484848484849,25.25483870967742,2.393548387096774,48683.846774193546,Ag,Strong,36.892,-86.1225,11.778787878787877
212,BRR,Unkown,200109,101.17366666666668,18.0188679245283,26.310000000000002,1.2471698113207546,20.740000000000002,1.7,44632.164,Ag,Strong,36.892,-86.1225,8.291132075471701
213,BRR,Unkown,200206,1934.10675,16.771698113207545,26.869999999999997,2.0641509433962266,24.57,2.6599999999999997,52723.532,Ag,Strong,36.892,-86.1225,10.098301886792452
214,BRR,Unkown,200208,277.35699999999997,18.265116279069765,30.1375,1.4976744186046513,25.932258064516127,1.8387096774193548,48712.42161290323,Ag,Strong,36.892,-86.1225,11.872383720930234
215,BRR,Unkown,200209,38.974,18.503030303030304,27.141666666666666,1.7030303030303031,23.48,4.516666666666667,44667.023,Ag,Strong,36.892,-86.1225,8.638636363636362
216,BRR,Unkown,200306,537.5952500000001,18.282857142857143,23.724999999999998,1.1414285714285715,21.490000000000002,5.4366666666666665,52720.324,Ag,Strong,36.892,-86.1225,5.442142857142855
217,BRR,Unkown,200307,667.9544999999999,19.883636363636363,28.51,0.8381818181818183,24.938709677419357,2.6548387096774193,51846.69129032258,Ag,Strong,36.892,-86.1225,8.626363636363639
218,BRR,Unkown,200308,828.528,21.31851851851852,28.77,1.0,25.251612903225805,3.4000000000000004,48741.58935483871,Ag,Strong,36.892,-86.1225,7.45148148148148
