,reservoir,yearmonth,m_avg_surf_temp,m_avg_deep_temp,m_avg_dissolved_oxygen,density_cells/ml,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,alg_bloom
190,BRR,199507,28.560000000000002,20.55,0.7189189189189189,230.0925925923333,26.461290322580645,2.7838709677419353,51849.79677419355,Ag,Strong,36.892,-86.1225,bloom
191,BRR,199508,29.55,21.256756756756758,0.9540540540540542,207.9127725855,27.370967741935484,2.238709677419355,48748.51354838709,Ag,Strong,36.892,-86.1225,bloom
192,BRR,199509,25.1625,20.73,2.1849999999999996,779.53447518675,20.866666666666667,3.273333333333333,44709.439999999995,Ag,Strong,36.892,-86.1225,bloom
193,BRR,199510,20.925,19.41578947368421,2.9157894736842103,0.0,15.509677419354839,4.941935483870967,40487.820645161286,Ag,Strong,36.892,-86.1225,no bloom
194,BRR,199605,21.525,15.835294117647058,7.785294117647059,0.0,20.809677419354838,4.003225806451613,50973.96387096774,Ag,Strong,36.892,-86.1225,no bloom
195,BRR,199606,25.55,19.775,2.775,0.0,23.69333333333333,4.246666666666667,52730.62333333333,Ag,Strong,36.892,-86.1225,no bloom
196,BRR,199607,27.660000000000004,20.46938775510204,1.273469387755102,0.0,24.929032258064513,5.425806451612903,51795.07290322581,Ag,Strong,36.892,-86.1225,no bloom
197,BRR,199608,27.7625,22.32894736842105,1.0447368421052632,0.0,24.741935483870968,1.9774193548387096,48656.72322580645,Ag,Strong,36.892,-86.1225,no bloom
198,BRR,199609,25.25,22.38095238095238,1.5642857142857143,0.0,20.336666666666666,5.7266666666666675,44603.31166666667,Ag,Strong,36.892,-86.1225,no bloom
199,BRR,199705,17.725,14.572093023255814,4.832558139534884,0.0,16.603225806451615,5.680645161290323,50951.97967741935,Ag,Strong,36.892,-86.1225,no bloom
200,BRR,199706,23.875,17.545652173913044,2.0413043478260873,0.0,21.513333333333332,6.163333333333333,52726.442,Ag,Strong,36.892,-86.1225,no bloom
201,BRR,199707,29.2125,18.788636363636364,0.9159090909090909,0.0,25.716129032258067,1.2838709677419353,51811.91709677419,Ag,Strong,36.892,-86.1225,no bloom
202,BRR,199708,27.0125,19.181818181818183,1.106818181818182,0.0,24.05483870967742,2.396774193548387,48687.668064516125,Ag,Strong,36.892,-86.1225,no bloom
203,BRR,199709,24.86,19.546296296296298,1.5722222222222224,0.0,21.23,2.1766666666666667,44636.297,Ag,Strong,36.892,-86.1225,no bloom
204,BRR,199710,21.96666666666667,20.253333333333334,2.83,0.0,15.290322580645162,1.9806451612903226,40421.00516129032,Ag,Strong,36.892,-86.1225,no bloom
205,BRR,199805,23.933333333333334,15.194285714285712,5.18,0.0,21.18064516129032,5.051612903225807,50929.57032258064,Ag,Strong,36.892,-86.1225,no bloom
206,BRR,199806,26.080000000000002,17.867796610169492,1.4169491525423727,98.33333333333333,24.273333333333333,4.586666666666667,52722.03033333333,Ag,Strong,36.892,-86.1225,bloom
207,BRR,199807,29.0125,21.24390243902439,0.5609756097560976,877.8284129185641,25.480645161290322,3.3967741935483873,51829.75096774194,Ag,Strong,36.892,-86.1225,bloom
208,BRR,199808,28.380000000000003,23.1843137254902,0.6156862745098038,0.0,25.538709677419355,0.732258064516129,48715.94548387097,Ag,Strong,36.892,-86.1225,no bloom
209,BRR,199809,26.925,23.032432432432433,0.9702702702702702,1169.2211538461506,24.73,1.4833333333333334,44670.61033333334,Ag,Strong,36.892,-86.1225,bloom
210,BRR,199810,22.45,21.654054054054054,2.5459459459459457,0.0,16.980645161290322,2.0193548387096776,40452.07967741935,Ag,Strong,36.892,-86.1225,no bloom
211,BRR,199905,23.833333333333332,14.885185185185184,4.125925925925926,0.0,20.19677419354839,1.596774193548387,50905.22516129032,Ag,Strong,36.892,-86.1225,no bloom
212,BRR,199906,26.48,14.892307692307693,1.7961538461538462,216.8025,24.446666666666665,4.4366666666666665,52718.432,Ag,Strong,36.892,-86.1225,bloom
213,BRR,199907,29.1,19.023636363636363,0.9472727272727273,494.5722121212121,27.603225806451615,1.7000000000000002,51847.813870967744,Ag,Strong,36.892,-86.1225,bloom
214,BRR,199908,28.48,19.45090909090909,0.9454545454545454,89.92713333333333,26.14516129032258,0.7741935483870968,48745.09774193548,Ag,Strong,36.892,-86.1225,bloom
215,BRR,199909,25.0625,19.34047619047619,2.019047619047619,0.0,22.77,0.9633333333333333,44705.61433333333,Ag,Strong,36.892,-86.1225,no bloom
216,BRR,199910,20.1125,18.411627906976744,3.218604651162791,0.0,15.654838709677419,2.403225806451613,40484.319354838706,Ag,Strong,36.892,-86.1225,no bloom
217,BRR,200005,21.116666666666667,14.959154929577464,5.674647887323943,0.0,20.59032258064516,3.835483870967742,50976.64870967742,Ag,Strong,36.892,-86.1225,no bloom
218,BRR,200006,26.639999999999997,18.470689655172414,1.389655172413793,161.41554166666666,23.7,3.6766666666666667,52731.44966666667,Ag,Strong,36.892,-86.1225,bloom
219,BRR,200007,27.939999999999998,19.648275862068964,0.9396551724137931,0.0,25.393548387096775,1.6935483870967742,51793.17,Ag,Strong,36.892,-86.1225,no bloom
220,BRR,200008,27.830000000000002,20.840740740740742,0.9296296296296297,492.13052941176477,25.793548387096774,1.4516129032258065,48653.80096774194,Ag,Strong,36.892,-86.1225,bloom
221,BRR,200009,25.580000000000002,20.677777777777777,1.7648148148148148,100.80968421052631,21.16,3.453333333333333,44599.53799999999,Ag,Strong,36.892,-86.1225,bloom
222,BRR,200010,20.3,19.522641509433964,2.060377358490566,0.0,16.983870967741936,0.30322580645161284,40384.21935483871,Ag,Strong,36.892,-86.1225,no bloom
223,BRR,200105,23.583333333333332,13.828,3.48,0.0,20.348387096774193,4.335483870967742,50954.777096774196,Ag,Strong,36.892,-86.1225,no bloom
224,BRR,200106,25.6125,15.265,1.4200000000000002,5.325,22.973333333333336,2.67,52727.46633333333,Ag,Strong,36.892,-86.1225,bloom
225,BRR,200107,28.060000000000002,16.703773584905658,0.9245283018867925,0.0,25.825806451612905,3.0354838709677416,51810.3864516129,Ag,Strong,36.892,-86.1225,no bloom
226,BRR,200108,29.099999999999998,17.32121212121212,0.6848484848484849,52.57031034482758,25.25483870967742,2.393548387096774,48683.846774193546,Ag,Strong,36.892,-86.1225,bloom
227,BRR,200109,26.310000000000002,18.0188679245283,1.2471698113207546,217.30809375,20.740000000000002,1.7,44632.164,Ag,Strong,36.892,-86.1225,bloom
228,BRR,200110,19.59,17.908333333333335,4.133333333333334,0.0,14.783870967741937,3.8354838709677415,40416.24193548387,Ag,Strong,36.892,-86.1225,no bloom
229,BRR,200205,20.2375,16.41627906976744,4.362790697674418,0.0,18.038709677419355,4.132258064516129,50932.02419354839,Ag,Strong,36.892,-86.1225,no bloom
230,BRR,200206,26.869999999999997,16.771698113207545,2.0641509433962266,847.3905,24.57,2.6599999999999997,52723.532,Ag,Strong,36.892,-86.1225,bloom
231,BRR,200207,29.55,17.486538461538462,1.8634615384615385,0.0,26.364516129032257,2.403225806451613,51829.05451612903,Ag,Strong,36.892,-86.1225,no bloom
232,BRR,200208,30.1375,18.265116279069765,1.4976744186046513,496.1411851851852,25.932258064516127,1.8387096774193548,48712.42161290323,Ag,Strong,36.892,-86.1225,bloom
233,BRR,200209,27.141666666666666,18.503030303030304,1.7030303030303031,1528.4881666666665,23.48,4.516666666666667,44667.023,Ag,Strong,36.892,-86.1225,bloom
234,BRR,200210,20.775,19.26,3.9019999999999997,0.0,15.52258064516129,4.809677419354839,40447.10129032258,Ag,Strong,36.892,-86.1225,no bloom
235,BRR,200305,21.22,15.24642857142857,3.255357142857143,0.0,18.967741935483872,6.780645161290322,50908.731290322576,Ag,Strong,36.892,-86.1225,no bloom
236,BRR,200306,23.724999999999998,18.282857142857143,1.1414285714285715,322.31945606579166,21.490000000000002,5.4366666666666665,52720.324,Ag,Strong,36.892,-86.1225,bloom
237,BRR,200307,28.51,19.883636363636363,0.8381818181818183,3638.26070588232,24.938709677419357,2.6548387096774193,51846.69129032258,Ag,Strong,36.892,-86.1225,bloom
238,BRR,200308,28.77,21.31851851851852,1.0,935.76164541744,25.251612903225805,3.4000000000000004,48741.58935483871,Ag,Strong,36.892,-86.1225,bloom
239,BRR,200309,25.860000000000003,22.651851851851852,1.4296296296296296,0.0,20.333333333333332,4.013333333333333,44701.284,Ag,Strong,36.892,-86.1225,no bloom
240,BRR,200310,20.2,19.817500000000003,1.7813953488372092,0.0,15.45483870967742,1.7419354838709677,40479.62129032258,Ag,Strong,36.892,-86.1225,no bloom
241,BRR,200405,22.6625,15.113636363636363,3.588636363636364,0.0,21.325806451612905,4.887096774193548,50980.92322580646,Ag,Strong,36.892,-86.1225,no bloom
242,BRR,200406,26.191666666666666,18.328787878787878,0.29848484848484846,540.5136461744444,23.456666666666667,2.0433333333333334,52733.01233333333,Ag,Strong,36.892,-86.1225,bloom
243,BRR,200407,28.02,19.986538461538462,0.0923076923076923,1029.0148900772501,24.806451612903224,3.303225806451613,51791.71741935484,Ag,Strong,36.892,-86.1225,bloom
244,BRR,200408,26.7,22.114754098360656,0.6081967213114754,1360.7488157895,23.05806451612903,2.8774193548387097,48650.23677419355,Ag,Strong,36.892,-86.1225,bloom
245,BRR,200409,25.47,22.78076923076923,1.0596153846153846,1807.3115873016,21.93,2.4766666666666666,44594.439999999995,Ag,Strong,36.892,-86.1225,bloom
246,BRR,200410,20.55,20.41176470588235,3.5617647058823527,0.0,17.32903225806452,4.870967741935484,40379.05935483871,Ag,Strong,36.892,-86.1225,no bloom
247,BRR,200505,20.6875,13.43421052631579,5.205263157894737,0.0,18.561290322580643,1.0451612903225806,50959.45709677419,Ag,Strong,36.892,-86.1225,no bloom
248,BRR,200506,26.439999999999998,15.541509433962265,0.3622641509433962,0.0,25.05,1.5666666666666667,52728.72900000001,Ag,Strong,36.892,-86.1225,no bloom
249,BRR,200507,29.3875,16.411627906976744,0.19767441860465115,0.0,26.325806451612905,3.274193548387097,51809.06612903226,Ag,Strong,36.892,-86.1225,no bloom
250,BRR,200508,29.6,17.358974358974358,0.158974358974359,0.0,27.1,4.616129032258065,48680.31129032258,Ag,Strong,36.892,-86.1225,no bloom
251,BRR,200509,26.6,20.383333333333333,0.8395833333333335,1264.4364047619047,23.48,1.3299999999999998,44627.859333333334,Ag,Strong,36.892,-86.1225,bloom
252,BRR,200510,22.1625,21.513793103448275,3.0413793103448277,0.0,16.503225806451614,0.3032258064516129,40411.47709677419,Ag,Strong,36.892,-86.1225,no bloom
253,BRR,200605,20.5125,14.6,4.2088,0.0,18.27741935483871,4.33225806451613,50936.67870967742,Ag,Strong,36.892,-86.1225,no bloom
254,BRR,200606,26.125,16.057142857142857,1.2348571428571429,2023.2345384615385,24.076666666666664,1.1266666666666667,52724.772,Ag,Strong,36.892,-86.1225,bloom
255,BRR,200607,28.57,16.56086956521739,0.811304347826087,5572.7840625,26.364516129032257,3.7838709677419353,51826.75419354839,Ag,Strong,36.892,-86.1225,bloom
256,BRR,200608,29.160000000000004,17.72093023255814,1.2744186046511627,0.0,26.322580645161292,3.3483870967741933,48707.95032258065,Ag,Strong,36.892,-86.1225,no bloom
257,BRR,200609,24.9625,18.942857142857143,1.743142857142857,0.0,19.946666666666665,4.333333333333333,44662.01933333334,Ag,Strong,36.892,-86.1225,no bloom
258,BRR,200610,19.4,19.223809523809525,4.728571428571429,0.0,13.919354838709678,3.274193548387097,40442.369032258066,Ag,Strong,36.892,-86.1225,no bloom
259,BRR,200705,23.3375,15.004545454545456,3.0090909090909093,0.0,21.503225806451614,1.3258064516129033,50912.650322580645,Ag,Strong,36.892,-86.1225,no bloom
260,BRR,200706,26.8625,16.148,1.148,0.0,25.279999999999998,1.3366666666666667,52721.39166666667,Ag,Strong,36.892,-86.1225,no bloom
261,BRR,200707,28.26,16.98157894736842,0.5,2736.299591408877,25.887096774193548,1.0870967741935484,51843.67677419355,Ag,Strong,36.892,-86.1225,bloom
262,BRR,200708,29.9,18.282142857142855,0.7821428571428571,0.0,30.116129032258065,0.2806451612903226,48737.31838709678,Ag,Strong,36.892,-86.1225,no bloom
263,BRR,200709,26.95,18.557142857142857,1.5190476190476192,0.0,24.136666666666667,1.87,44695.691666666666,Ag,Strong,36.892,-86.1225,no bloom
264,BRR,200710,22.009999999999998,18.314705882352943,2.31,0.0,18.706451612903226,4.641935483870968,40475.35580645161,Ag,Strong,36.892,-86.1225,no bloom
265,BRR,200805,18.9625,14.964285714285714,3.9166666666666665,0.0,18.570967741935487,5.048387096774194,50984.95483870968,Ag,Strong,36.892,-86.1225,no bloom
266,BRR,200806,26.29,16.912,0.8036,0.0,25.386666666666667,1.68,52733.453,Ag,Strong,36.892,-86.1225,no bloom
267,BRR,200807,27.0,18.15666666666667,0.5256666666666666,0.0,26.419354838709676,2.2838709677419353,51788.109032258064,Ag,Strong,36.892,-86.1225,no bloom
268,BRR,200808,27.4375,18.9875,0.17950000000000002,0.0,25.6,2.0580645161290323,48645.65903225806,Ag,Strong,36.892,-86.1225,no bloom
269,BRR,200809,25.16,19.078,0.8254,0.0,23.57,0.6733333333333333,44589.04566666667,Ag,Strong,36.892,-86.1225,no bloom
270,BRR,200810,20.8,18.947222222222223,1.9394444444444443,0.0,15.638709677419355,2.3741935483870966,40375.125483870965,Ag,Strong,36.892,-86.1225,no bloom
271,BRR,200905,20.375,15.322222222222223,4.473333333333333,0.0,18.896774193548385,5.925806451612903,50962.720645161295,Ag,Strong,36.892,-86.1225,no bloom
272,BRR,200906,26.633333333333336,18.432258064516127,0.42467741935483866,0.0,24.95,3.0933333333333333,52728.71966666667,Ag,Strong,36.892,-86.1225,no bloom
273,BRR,200907,27.2625,20.25,0.3965,0.0,23.925806451612903,4.258064516129032,51805.35193548387,Ag,Strong,36.892,-86.1225,no bloom
274,BRR,200908,27.21,21.068,0.5660000000000001,0.0,24.516129032258064,1.929032258064516,48674.31129032258,Ag,Strong,36.892,-86.1225,no bloom
275,BRR,200909,25.21,21.166,1.4038,0.0,21.446666666666665,5.326666666666667,44622.229999999996,Ag,Strong,36.892,-86.1225,no bloom
276,BRR,200910,18.25,18.28,3.72,0.0,13.829032258064515,4.551612903225807,40406.11838709677,Ag,Strong,36.892,-86.1225,no bloom
277,BRR,201006,29.416666666666668,17.576923076923077,0.22025641025641024,0.0,27.55666666666667,1.8133333333333332,52724.425,Ag,Strong,36.892,-86.1225,no bloom
278,BRR,201007,29.7125,19.716666666666665,0.13708333333333333,0.0,27.338709677419356,4.474193548387096,51823.37,Ag,Strong,36.892,-86.1225,no bloom
279,BRR,201008,30.07,22.758333333333336,0.118125,0.0,27.364516129032257,5.699999999999999,48702.36612903226,Ag,Strong,36.892,-86.1225,no bloom
280,BRR,201009,26.26,24.163636363636364,2.0558823529411767,0.0,22.926666666666666,1.9333333333333333,44657.155999999995,Ag,Strong,36.892,-86.1225,no bloom
281,BRR,201010,20.8,20.838709677419356,2.2838709677419353,0.0,16.574193548387097,0.9451612903225807,40437.394838709675,Ag,Strong,36.892,-86.1225,no bloom
282,BRR,201108,30.1,21.2,0.009090909090909092,19934.46689314285,26.97741935483871,0.9741935483870967,48732.02870967742,Ag,Strong,36.892,-86.1225,bloom
283,BRR,201307,27.799999999999997,20.119999999999997,0.524,0.0,24.05806451612903,6.303225806451613,51802.25129032258,Ag,Strong,36.892,-86.1225,no bloom
284,BRR,201408,28.439999999999998,18.04285714285714,0.6042857142857142,98300.05060337868,25.58709677419355,3.3870967741935485,48697.93870967742,Ag,Strong,36.892,-86.1225,bloom
285,BRR,201506,27.4,15.672727272727274,0.007272727272727273,60330.04805018481,24.826666666666664,4.19,52720.03566666667,Ag,Strong,36.892,-86.1225,bloom
286,BRR,201508,28.075,23.01111111111111,0.2916666666666667,19620.00601402357,24.796774193548387,1.6612903225806452,48728.73774193548,Ag,Strong,36.892,-86.1225,bloom
287,BRR,201509,24.85,21.56,0.51,18932.536757789756,22.836666666666666,2.67,44686.36266666667,Ag,Strong,36.892,-86.1225,bloom
288,BRR,201510,19.45,19.485714285714288,2.8285714285714287,0.0,15.806451612903226,5.635483870967741,40468.415483870966,Ag,Strong,36.892,-86.1225,no bloom
289,BRR,201605,21.166666666666668,15.47142857142857,4.0476190476190474,0.0,18.216129032258067,5.625806451612903,50988.981290322576,Ag,Strong,36.892,-86.1225,no bloom
290,BRR,201606,28.325,18.022222222222222,0.3055555555555556,0.0,25.386666666666667,2.6766666666666667,52731.42566666667,Ag,Strong,36.892,-86.1225,no bloom
291,BRR,201607,29.525,21.5,0.07777777777777778,0.0,26.548387096774192,5.145161290322581,51781.7235483871,Ag,Strong,36.892,-86.1225,no bloom
292,BRR,201608,28.875,24.35,0.39375,0.0,26.206451612903226,3.5580645161290323,48637.53709677419,Ag,Strong,36.892,-86.1225,no bloom
293,BRR,201609,27.025,23.683333333333334,0.4388888888888889,65103.97659909538,23.86,1.6533333333333333,44580.72633333333,Ag,Strong,36.892,-86.1225,bloom
294,BRR,201610,23.45,22.607142857142858,2.1285714285714286,0.0,19.15806451612903,0.5161290322580645,40368.216451612905,Ag,Strong,36.892,-86.1225,no bloom
295,BRR,201705,23.266666666666666,17.80952380952381,3.256190476190476,0.0,19.309677419354838,6.016129032258065,50966.37483870968,Ag,Strong,36.892,-86.1225,no bloom
296,BRR,201706,26.55,21.21333333333333,0.4346666666666667,0.0,23.19,4.5633333333333335,52727.237,Ag,Strong,36.892,-86.1225,no bloom
297,BRR,201707,29.925,22.86875,0.08750000000000001,0.0,25.94193548387097,3.203225806451613,51800.02290322581,Ag,Strong,36.892,-86.1225,no bloom
298,BRR,201708,28.3,23.82857142857143,0.45714285714285713,0.0,23.87741935483871,4.725806451612903,48666.110322580644,Ag,Strong,36.892,-86.1225,no bloom
299,BRR,201709,26.113333333333333,22.514347826086958,0.8360869565217391,254853.3244818935,20.740000000000002,5.17,44615.01,Ag,Strong,36.892,-86.1225,bloom
300,BRR,201710,22.4,21.65,2.435714285714286,0.0,16.33225806451613,3.52258064516129,40398.98516129032,Ag,Strong,36.892,-86.1225,no bloom
301,BRR,201805,26.25,15.146666666666668,3.24,0.0,22.31612903225807,4.961290322580646,50942.50935483871,Ag,Strong,36.892,-86.1225,no bloom
302,BRR,201806,28.1,18.50714285714286,0.1785714285714286,0.0,25.220000000000002,5.223333333333333,52724.013999999996,Ag,Strong,36.892,-86.1225,no bloom
303,BRR,201807,28.900000000000002,22.54285714285714,0.5357142857142857,0.0,26.10967741935484,3.593548387096774,51818.16870967742,Ag,Strong,36.892,-86.1225,no bloom
304,BRR,201808,29.0,22.46875,0.39749999999999996,72309.44800961857,25.12258064516129,3.3870967741935485,48695.01161290323,Ag,Strong,36.892,-86.1225,bloom
305,BRR,201809,27.4,24.442857142857143,0.3285714285714286,0.0,23.55,5.776666666666667,44649.75633333333,Ag,Strong,36.892,-86.1225,no bloom
306,BRR,201810,21.883333333333336,21.70909090909091,2.7954545454545454,0.0,16.093548387096774,3.106451612903226,40431.19612903226,Ag,Strong,36.892,-86.1225,no bloom
307,CBR,198905,15.09,12.988,5.332000000000001,0.0,14.245161290322581,4.074193548387097,51846.02419354839,Ag,None,39.9485,-83.7459,no bloom
308,CBR,198906,23.25,18.752380952380953,2.480952380952381,0.0,20.543333333333333,4.663333333333333,53859.585333333336,Ag,None,39.9485,-83.7459,no bloom
309,CBR,198907,26.125,19.89,0.43,0.0,22.925806451612903,3.2580645161290325,52829.87903225807,Ag,None,39.9485,-83.7459,no bloom
310,CBR,198908,23.97,21.491999999999997,1.204,0.0,21.806451612903224,2.338709677419355,49313.82935483871,Ag,None,39.9485,-83.7459,no bloom
311,CBR,198909,21.05,20.544999999999998,3.06,0.0,18.236666666666668,1.6566666666666667,44777.83066666666,Ag,None,39.9485,-83.7459,no bloom
312,CBR,198910,15.533333333333333,15.213333333333335,6.926666666666667,0.0,12.193548387096774,2.0,40062.82967741935,Ag,None,39.9485,-83.7459,no bloom
313,CBR,199005,16.15,14.24,8.946666666666665,0.0,14.612903225806452,5.838709677419355,51821.26903225807,Ag,None,39.9485,-83.7459,no bloom
314,CBR,199006,21.5,18.9,1.7813953488372092,0.0,20.759999999999998,2.1133333333333333,53854.05933333333,Ag,None,39.9485,-83.7459,no bloom
315,CBR,199007,23.6,19.96,1.7813953488372092,0.0,22.135483870967743,6.090322580645162,52848.920967741935,Ag,None,39.9485,-83.7459,no bloom
316,CBR,199008,24.166666666666668,21.066666666666666,1.7813953488372092,0.0,21.770967741935483,2.8354838709677415,49345.72193548387,Ag,None,39.9485,-83.7459,no bloom
317,CBR,199009,22.099999999999998,21.033333333333335,4.535,0.0,18.82,2.7199999999999998,44815.01966666667,Ag,None,39.9485,-83.7459,no bloom
318,CBR,199010,15.549999999999999,15.180000000000001,7.073333333333333,0.0,12.54516129032258,4.090322580645161,40097.91032258065,Ag,None,39.9485,-83.7459,no bloom
319,CBR,199105,17.6375,13.11,0.0,0.0,20.33225806451613,1.864516129032258,51794.13580645161,Ag,None,39.9485,-83.7459,no bloom
320,CBR,199106,25.1125,17.21,0.0,0.0,23.65,0.88,53848.920999999995,Ag,None,39.9485,-83.7459,no bloom
321,CBR,199107,27.1,19.57,0.0,0.0,25.051612903225806,0.8774193548387097,52869.287419354834,Ag,None,39.9485,-83.7459,no bloom
322,CBR,199108,23.15,20.71,0.86,0.0,23.20967741935484,2.2548387096774194,49377.509032258065,Ag,None,39.9485,-83.7459,no bloom
323,CBR,199109,22.516666666666666,21.186666666666667,4.366666666666666,0.0,19.076666666666664,2.06,44854.36233333333,Ag,None,39.9485,-83.7459,no bloom
324,CBR,199110,14.675,14.15,8.82,0.0,13.783870967741937,1.596774193548387,40133.015483870964,Ag,None,39.9485,-83.7459,no bloom
325,CBR,199205,13.5,13.459999999999999,8.459999999999999,0.0,14.816129032258065,2.448387096774194,51873.80483870968,Ag,None,39.9485,-83.7459,no bloom
326,CBR,199206,21.016666666666666,15.893333333333334,2.3133333333333335,1459.8404055954481,19.016666666666666,2.0100000000000002,53863.10966666667,Ag,None,39.9485,-83.7459,bloom
327,CBR,199207,23.85,19.655,2.605,938.2522217375089,22.516129032258064,5.793548387096774,52807.602258064515,Ag,None,39.9485,-83.7459,bloom
328,CBR,199208,24.2625,21.580000000000002,3.34,139.22521344396344,20.138709677419353,1.525806451612903,49273.90806451612,Ag,None,39.9485,-83.7459,bloom
329,CBR,199209,20.85,20.272000000000002,4.64,91.42714763374487,18.15666666666667,1.5766666666666667,44736.488666666664,Ag,None,39.9485,-83.7459,bloom
330,CBR,199210,15.2,15.12,8.74,0.0,11.100000000000001,1.2774193548387098,40020.47645161291,Ag,None,39.9485,-83.7459,no bloom
331,CBR,199305,16.775,13.190000000000001,4.91,0.0,16.40967741935484,2.2774193548387096,51848.64,Ag,None,39.9485,-83.7459,no bloom
332,CBR,199306,22.5375,18.5,3.3549999999999995,1912.921705882353,20.823333333333334,3.55,53858.12966666666,Ag,None,39.9485,-83.7459,bloom
333,CBR,199307,26.375,23.825,1.9100000000000001,5970.858357142858,24.212903225806453,2.674193548387097,52825.63354838709,Ag,None,39.9485,-83.7459,bloom
334,CBR,199308,25.5125,22.78,1.355,5522.778588235295,24.05806451612903,1.5548387096774194,49308.00451612904,Ag,None,39.9485,-83.7459,bloom
335,CBR,199309,21.52,20.484,3.26,0.0,17.73,3.1766666666666667,44772.306333333334,Ag,None,39.9485,-83.7459,no bloom
336,CBR,199310,16.2,14.6,8.14,0.0,11.4,1.6612903225806452,40057.82483870968,Ag,None,39.9485,-83.7459,no bloom
337,CBR,199405,15.325,14.205000000000002,7.6899999999999995,0.0,14.396774193548387,1.9709677419354839,51823.16096774193,Ag,None,39.9485,-83.7459,no bloom
338,CBR,199406,23.4375,18.31,1.28,0.0,23.026666666666664,1.63,53852.45366666667,Ag,None,39.9485,-83.7459,no bloom
339,CBR,199407,24.983333333333334,21.266666666666666,0.6466666666666666,0.0,23.638709677419353,2.8483870967741933,52845.34290322581,Ag,None,39.9485,-83.7459,no bloom
340,CBR,199408,23.8,22.346666666666668,2.1,0.0,21.761290322580646,2.9935483870967743,49340.623225806456,Ag,None,39.9485,-83.7459,no bloom
341,CBR,199409,21.2125,20.81,4.54,0.0,18.363333333333333,1.1866666666666668,44810.95533333333,Ag,None,39.9485,-83.7459,no bloom
342,CBR,199410,16.15,16.130000000000003,10.43,0.0,13.180645161290323,0.9774193548387097,40093.83322580645,Ag,None,39.9485,-83.7459,no bloom
343,CBR,199505,15.3625,13.675,8.629999999999999,0.0,15.661290322580646,6.387096774193548,51796.38516129032,Ag,None,39.9485,-83.7459,no bloom
344,CBR,199506,21.84,17.78,5.024,0.0,21.490000000000002,3.8866666666666663,53847.740666666665,Ag,None,39.9485,-83.7459,no bloom
345,CBR,199507,25.3,20.266666666666666,4.426666666666667,59.64733542290001,23.506451612903227,2.035483870967742,52865.12774193548,Ag,None,39.9485,-83.7459,bloom
346,CBR,199508,27.51,22.736,4.5680000000000005,46.148514851555554,24.664516129032258,5.593548387096774,49372.60258064516,Ag,None,39.9485,-83.7459,bloom
347,CBR,199509,24.175,22.38888888888889,6.188888888888888,76.58426966299999,17.636666666666667,0.9433333333333334,44850.15933333334,Ag,None,39.9485,-83.7459,bloom
348,CBR,199605,15.016666666666666,14.866666666666667,12.52,0.0,15.7,8.493548387096775,51876.232903225806,Ag,None,39.9485,-83.7459,no bloom
349,CBR,199606,21.96666666666667,19.28666666666667,2.8400000000000003,0.0,21.38,4.3100000000000005,53862.166666666664,Ag,None,39.9485,-83.7459,no bloom
350,CBR,199607,25.02,22.523076923076925,1.6423076923076925,0.0,22.029032258064515,2.7193548387096773,52803.26903225807,Ag,None,39.9485,-83.7459,no bloom
351,CBR,199608,24.6,23.380000000000003,1.6350000000000002,0.0,22.51290322580645,1.6451612903225807,49269.57451612903,Ag,None,39.9485,-83.7459,no bloom
352,CBR,199609,22.037499999999998,21.805,3.4799999999999995,0.0,18.543333333333333,4.1899999999999995,44731.525,Ag,None,39.9485,-83.7459,no bloom
353,CBR,199705,14.025,14.11578947368421,7.605263157894737,0.0,13.003225806451612,6.367741935483871,51851.43838709678,Ag,None,39.9485,-83.7459,no bloom
354,CBR,199706,19.7,18.16,4.835,0.0,20.253333333333334,4.023333333333333,53857.425,Ag,None,39.9485,-83.7459,no bloom
355,CBR,199707,25.7125,23.830000000000002,1.385,0.0,22.780645161290323,1.238709677419355,52822.308387096775,Ag,None,39.9485,-83.7459,no bloom
356,CBR,199708,24.2125,23.94,3.725,0.0,20.825806451612905,4.909677419354838,49304.30806451613,Ag,None,39.9485,-83.7459,no bloom
357,CBR,199709,21.94,21.069230769230767,3.4038461538461537,0.0,17.956666666666667,1.1233333333333335,44768.395333333334,Ag,None,39.9485,-83.7459,no bloom
358,CBR,199710,18.6,18.6,6.1,0.0,12.480645161290322,1.7838709677419355,40055.268387096774,Ag,None,39.9485,-83.7459,no bloom
359,CBR,199805,22.125,16.688888888888886,1.2333333333333334,0.0,18.551612903225806,2.7806451612903227,51826.168064516125,Ag,None,39.9485,-83.7459,no bloom
360,CBR,199806,22.880000000000003,20.824,2.948,1080.2483974358977,21.006666666666668,5.763333333333334,53852.424666666666,Ag,None,39.9485,-83.7459,bloom
361,CBR,199807,25.825,24.189473684210526,0.994736842105263,2195.4807692307636,22.729032258064517,1.8129032258064517,52842.46580645161,Ag,None,39.9485,-83.7459,bloom
362,CBR,199808,25.849999999999998,24.939999999999998,1.2333333333333334,0.0,23.287096774193547,1.4548387096774194,49336.04580645161,Ag,None,39.9485,-83.7459,no bloom
363,CBR,199809,23.55,23.045833333333334,3.6750000000000003,971.7406380027746,21.613333333333333,0.5466666666666666,44806.75266666667,Ag,None,39.9485,-83.7459,bloom
364,CBR,199810,18.8,18.8,5.38,0.0,13.106451612903227,1.6612903225806452,40090.05387096774,Ag,None,39.9485,-83.7459,no bloom
