,density_cells/ml,m_avg_dissolved_oxygen,temp_diff
164,-0.22744324966916651,-0.568523027155774,0.4257634056361028
165,-0.2269514055759724,-0.4124348940909133,0.4985805520681835
166,-0.21736887538411037,0.404695453085992,-0.49395258962615973
167,-0.22603399154045756,-0.10515443731701574,0.47774654803257216
168,-0.22401652599773686,-0.6733694434224984,0.36370283695236966
169,-0.2275243810447362,-0.401670195258854,-0.6327602750123148
170,-0.22689102836336764,0.1465703958995536,1.3455288400208323
171,-0.22725472653835582,-0.4169364954206836,0.9569912710146995
172,-0.22751925468636733,-0.4181434465018539,0.6877547989882397
173,-0.2262901298928724,-0.12327281167111204,0.4667194566070806
174,-0.22577533009003836,-0.4286483910972249,0.16334786789323485
175,-0.2272631858547852,0.12576682313294316,-0.3731947863814598
176,-0.22793579466045466,-0.10312921431640777,1.0266959392281467
177,-0.22709952044892087,-0.5911397681362623,1.3946563462012298
178,-0.22530474756509228,-0.21785788501331227,0.49803780580174906
179,-0.21894436848621607,0.3244730583465085,0.9626312318329943
180,-0.22594744291299027,-0.05156714138362112,1.4187182869722619
181,-0.2118779538632437,0.08475283731910088,0.5873754025165681
182,-0.22166295289021354,-0.28805136210999893,-0.23439013394018512
183,-0.14042172475557108,-0.48935356029090105,0.5842202876100091
184,-0.21533528144669806,-0.3819349140667452,0.28217754536170264
185,-0.2239026194850326,-0.8476168728849492,0.38794097879326506
186,-0.22625667244364442,-0.9844820307432984,0.43179497857713295
187,-0.2230391892999404,-0.642022979017294,-0.4546841482708951
188,-0.21560011529810022,-0.3423608449629885,-0.9421182347937358
189,-0.19809266943584547,-0.48842320216583224,-0.035272891080502904
190,-0.22741277664484272,-0.2260313186961484,0.9548043924286707
191,-0.2266673858127706,-0.5071954458386358,1.4538736021447511
192,-0.21962240530457214,-0.7138464613885753,1.2660203228568396
193,-0.18778480453940377,-1.039723253304554,0.6545676644155337
194,-0.19475618065582342,-0.6446191958043079,1.0394582955565337
195,1.0396039438365128,-1.0409302043857243,1.381412654000854
196,0.011936221790932702,-0.8521429394393378,-0.3316329640938107
197,-0.048501421951447,-0.7072082304421387,-0.7876704162053724
198,-0.03273697983557962,-0.7544134282834657,-0.7743877719691143
199,4.881135211287491,-0.49074417784094515,-0.7082353600715603
200,1.0128898152462902,-0.7818883285895505,0.04560127342252574
201,-0.22540064626873582,-0.10515443731701574,0.47774654803257216
202,-0.21584336160938697,-0.6733694434224984,0.36370283695236966
203,-0.15155105547681647,-0.401670195258854,-0.6327602750123148
204,-0.22346884553609994,0.1465703958995536,1.3455288400208323
205,-0.2059341517748731,-0.4169364954206836,0.9569912710146995
206,-0.22513519086949257,-0.4181434465018539,0.6877547989882397
207,-0.22027496385172915,-0.12327281167111204,0.4667194566070806
208,-0.21640890118021058,-0.4286483910972249,0.16334786789323485
209,-0.2243577046122242,0.12576682313294316,-0.3731947863814598
210,-0.22791779616233104,-0.10312921431640777,1.0266959392281467
211,-0.22755872980612368,-0.5911397681362623,1.3946563462012298
212,-0.22661689541825744,-0.21785788501331227,0.49803780580174906
213,-0.20207986108497408,0.3244730583465085,0.9626312318329943
214,-0.2242583715101775,-0.05156714138362112,1.4187182869722619
215,-0.22744954739578804,0.08475283731910088,0.5873754025165681
216,-0.22077462464939682,-0.28805136210999893,-0.23439013394018512
217,-0.21902953672338585,-0.48935356029090105,0.5842202876100091
218,-0.2168799778996942,-0.3819349140667452,0.28217754536170264
219,-0.20857006250527627,-0.8476168728849492,0.38794097879326506
220,-0.20785786068394685,-0.9844820307432984,0.43179497857713295
221,-0.18219715721384333,-0.642022979017294,-0.4546841482708951
222,-0.2112558392541087,-0.3423608449629885,-0.9421182347937358
223,-0.2186674215327064,-0.48842320216583224,-0.035272891080502904
224,-0.15832698000462653,-0.2260313186961484,0.9548043924286707
225,-0.06824115728188714,-0.5071954458386358,1.4538736021447511
226,-0.14961741986393623,-0.7138464613885753,1.2660203228568396
227,1.6706589439374426,-0.49074417784094515,-0.7082353600715603
228,0.2326095497118647,-0.7818883285895505,0.04560127342252574
229,-0.20231634028422335,0.48988608356526203,-0.31635078201553496
230,-0.2033433253238251,0.6835011528363295,-0.5550099058734799
231,-0.22717035577543646,1.1714111273994197,-0.9438486040800975
232,-0.22615558750057863,2.034381150436178,-1.48488069689056
233,-0.17988070492995945,1.1813684738190744,-0.595500547174334
234,-0.21196998895024613,0.22214410205898574,-0.9779121594601805
235,-0.1721792854664843,-0.1462777154682458,-0.9309944322385563
236,-0.2277855888823899,1.8927655569121973,-0.3394882913303079
237,-0.22783052317202238,1.9865858876218347,-0.40615859594843434
238,-0.22762954456047468,3.06256936591758,-1.1742953403726133
239,-0.227686492523745,0.911192474299105,-1.104911377254606
240,-0.22489554624999847,-0.3854287198280277,-1.2130081970883657
241,-0.2277248069097386,1.3937918641050464,-1.5038620239765688
242,-0.2271694428403855,0.7830746170328785,-1.0730330310875846
243,-0.2268169293029446,0.41188686994463186,-1.3710355816139772
244,-0.22795314390074342,1.0816369565047532,-0.16610999732476045
245,-0.22693507548742942,1.2029427243949935,-0.9609874998688188
246,-0.2277458767036828,-0.08845523011902182,-1.2732198441355842
247,-0.2279226087023649,1.6897463271336772,-0.6694120352631963
248,-0.2252105734353232,1.018178629719175,-1.419452962217116
249,-0.22112621663167253,1.6811573879705253,-1.3860321154291095
250,-0.21733943432686123,1.2231893287816253,-1.4154681689462383
251,-0.2255247745870488,3.2502837854584823,-0.6854797500651217
252,-0.21597674646392104,-0.1838361274020317,-1.1773209568440879
253,-0.21918004740693245,-0.5019762570148071,-0.3296334262517929
254,-0.22099541582022422,-0.9789015398927224,-0.6522731394744741
255,-0.22602525760849979,0.5040736751958812,-0.9776601168750525
256,-0.1723195863455422,-0.7584828418904765,-1.300374573760908
257,2.3539029768009776,-0.8532493112637439,-1.1878636328720185
258,-0.1936865543919677,-0.82171771426817,-0.958630901697869
259,-0.19465033524061806,-0.8383132916342616,-0.7658183240747533
260,1.3038332780328823,-0.3885731450131817,-0.9629545776809326
261,0.16287547096553034,0.20645373800377192,-0.07925947760189865
262,0.23332123945709993,-0.8695895720549726,-0.12383483912722255
263,1.1868853387077238,0.3797147418928229,-0.8979118531305891
264,-0.2277855888823899,1.8927655569121973,-0.3394882913303079
265,-0.22705634433901004,1.9865858876218347,-0.40615859594843434
266,-0.224952593765474,3.06256936591758,-1.1742953403726133
267,-0.22697451643350358,0.911192474299105,-1.104911377254606
268,-0.05436303311536357,-0.3854287198280277,-1.2130081970883657
269,-0.18754921074294809,1.3937918641050464,-1.5038620239765688
270,-0.22645595087125783,0.7493302763884928,-0.8446572447028722
271,-0.1913615961499194,-0.03895964850085409,-0.7536068608252885
272,-0.2107424833461594,1.1543413906800113,-1.4379078803610434
273,-0.2274622201947644,0.7830746170328785,-1.0730330310875846
274,-0.2180913122983266,0.41188686994463186,-1.3710355816139772
275,-0.22371262009961312,1.2046022821316027,-1.4258800481378862
276,-0.22791354586619553,1.0816369565047532,-0.16610999732476045
277,-0.2259593177123597,1.6897463271336772,-0.6694120352631963
278,-0.22705543227213001,0.355258101563846,-0.7176151796689734
279,-0.2070795022782368,3.2110075856920663,-1.524428698923035
280,-0.2262584390520571,3.915213251926549,-1.3817473914819285
281,-0.22403927844979044,0.7634365171496701,-1.140517433255675
282,-0.22260224789728555,0.9491747000621946,-1.1523935702831858
283,-0.2205175237229854,1.018178629719175,-1.419452962217116
284,-0.22597393444768135,1.6811573879705253,-1.3860321154291095
285,-0.19660446257290642,1.2231893287816253,-1.4154681689462383
286,-0.18712280069878454,3.2502837854584823,-0.6854797500651217
287,-0.0747295214309886,-0.1838361274020317,-1.1773209568440879
288,-0.22651650364664835,-0.5019762570148071,-0.3296334262517929
289,-0.21891011009535657,-0.9789015398927224,-0.6522731394744741
290,-0.13277844662505725,0.5040736751958812,-0.9776601168750525
291,-0.13164761723763652,-0.7584828418904765,-1.300374573760908
292,15.180486496668625,-0.8532493112637439,-1.1878636328720185
293,8.782197891182669,-0.82171771426817,-0.958630901697869
294,-0.05365813028766198,-0.8383132916342616,-0.7658183240747533
295,3.5196261246460923,-0.3885731450131817,-0.9629545776809326
296,1.5459378120944811,0.20645373800377192,-0.07925947760189865
297,1.81894364456203,-0.8695895720549726,-0.12383483912722255
298,2.6930187479604077,0.3797147418928229,-0.8979118531305891
299,-0.22604711738223301,0.48988608356526203,-0.31635078201553496
300,-0.22105721246621177,0.6835011528363295,-0.5550099058734799
301,-0.22644517801322173,1.1714111273994197,-0.9438486040800975
302,-0.2265187265924312,2.034381150436178,-1.48488069689056
303,-0.2094498176902938,1.1813684738190744,-0.595500547174334
304,0.021884135727466815,0.22214410205898574,-0.9779121594601805
305,-0.14381708278077354,-0.1462777154682458,-0.9309944322385563
306,-0.2268571184951179,1.8927655569121973,-0.3394882913303079
307,-0.22786571311897383,1.9865858876218347,-0.40615859594843434
308,-0.2276865009603692,3.06256936591758,-1.1742953403726133
309,-0.22794568747571192,1.0816369565047532,-0.16610999732476045
310,-0.22793699946880805,1.6897463271336772,-0.6694120352631963
311,-0.22782485858462692,0.355258101563846,-0.7176151796689734
312,-0.22707406887245565,3.915213251926549,-1.3817473914819285
313,-0.22728786657701694,0.7634365171496701,-1.140517433255675
314,-0.2273773860688,0.9491747000621946,-1.1523935702831858
315,-0.22626539073604246,1.018178629719175,-1.419452962217116
316,-0.2275120243300869,1.6811573879705253,-1.3860321154291095
317,-0.22664229915031933,1.2231893287816253,-1.4154681689462383
318,-0.2272617401326902,3.2502837854584823,-0.6854797500651217
319,-0.2261908439487284,-0.1838361274020317,-1.1773209568440879
320,-0.2235010111302271,-0.5019762570148071,-0.3296334262517929
321,-0.22545974392862864,-0.9789015398927224,-0.6522731394744741
322,-0.22309764853929606,0.5040736751958812,-0.9776601168750525
323,-0.0800423409735385,-0.7584828418904765,-1.300374573760908
324,2.0705656098561915,-0.8532493112637439,-1.1878636328720185
325,0.3112969009991784,-0.82171771426817,-0.958630901697869
326,0.29715311141906486,-0.8383132916342616,-0.7658183240747533
327,0.22408041220153052,-0.3885731450131817,-0.9629545776809326
328,0.51806057511211,0.20645373800377192,-0.07925947760189865
329,0.1551680988161178,-0.8695895720549726,-0.12383483912722255
330,0.1981251966467555,0.3797147418928229,-0.8979118531305891
331,-0.22536591452696336,0.48988608356526203,-0.31635078201553496
332,-0.21827857371704826,0.6835011528363295,-0.5550099058734799
333,-0.22204117892048394,1.1714111273994197,-0.9438486040800975
334,-0.22229864362932114,1.1813684738190744,-0.595500547174334
335,-0.2163847681995543,0.22214410205898574,-0.9779121594601805
336,-0.07151943172757487,-0.1462777154682458,-0.9309944322385563
337,-0.19376867804914774,0.48988608356526203,-0.31635078201553496
338,-0.2167439762194626,0.6835011528363295,-0.5550099058734799
339,-0.22690754218572792,1.1714111273994197,-0.9438486040800975
340,-0.22756779508000535,2.034381150436178,-1.48488069689056
341,-0.19873243159599915,1.1813684738190744,-0.595500547174334
342,-0.2233446247748312,0.22214410205898574,-0.9779121594601805
343,-0.21372055273022322,-0.1462777154682458,-0.9309944322385563
344,-0.22691901652093513,1.8927655569121973,-0.3394882913303079
345,-0.22711264825412963,1.9865858876218347,-0.40615859594843434
346,-0.2270599805615432,3.06256936591758,-1.1742953403726133
347,-0.22725930686960014,0.911192474299105,-1.104911377254606
348,-0.2263764565177007,-0.3854287198280277,-1.2130081970883657
349,-0.21472319526680486,1.3937918641050464,-1.5038620239765688
350,-0.22603818469028492,0.7493302763884928,-0.8446572447028722
351,-0.21256215380056087,-0.03895964850085409,-0.7536068608252885
352,-0.20315736804906437,1.1543413906800113,-1.4379078803610434
353,-0.22330805013991228,0.7830746170328785,-1.0730330310875846
354,-0.10821677789848416,0.41188686994463186,-1.3710355816139772
355,-0.2194276294207656,1.2046022821316027,-1.4258800481378862
356,-0.22795215328054175,1.0816369565047532,-0.16610999732476045
357,-0.2279006196112396,1.2029427243949935,-0.9609874998688188
358,-0.2279216314689227,-0.08845523011902182,-1.2732198441355842
359,-0.22625847921233552,1.6897463271336772,-0.6694120352631963
360,-0.2270749787783722,0.355258101563846,-0.7176151796689734
361,-0.2195504477268018,3.2110075856920663,-1.524428698923035
362,-0.2115613698279288,3.915213251926549,-1.3817473914819285
363,-0.22617162515531986,0.7634365171496701,-1.140517433255675
364,-0.19201403853320387,0.9491747000621946,-1.1523935702831858
365,-0.22182279297214766,1.018178629719175,-1.419452962217116
366,-0.22562694359612467,1.6811573879705253,-1.3860321154291095
367,-0.220012639760337,1.2231893287816253,-1.4154681689462383
368,-0.22360145301950432,3.2502837854584823,-0.6854797500651217
369,-0.20268083813748602,-0.1838361274020317,-1.1773209568440879
370,-0.0577008696010055,-0.5019762570148071,-0.3296334262517929
371,-0.21806917996887493,-0.9789015398927224,-0.6522731394744741
372,-0.20937893192313697,0.5040736751958812,-0.9776601168750525
373,0.24641643955107623,-0.7584828418904765,-1.300374573760908
374,7.366635593346518,-0.8532493112637439,-1.1878636328720185
375,0.3961799402204582,-0.82171771426817,-0.958630901697869
376,0.10256597115936714,-0.8383132916342616,-0.7658183240747533
377,3.8682443772700332,-0.3885731450131817,-0.9629545776809326
378,1.883086750244994,0.20645373800377192,-0.07925947760189865
379,2.884632625341236,-0.8695895720549726,-0.12383483912722255
380,4.709221145789312,0.3797147418928229,-0.8979118531305891
381,-0.10323307194953701,0.911192474299105,-1.104911377254606
382,-0.20268189223446478,-0.3854287198280277,-1.2130081970883657
383,-0.21638690860500018,1.3937918641050464,-1.5038620239765688
384,-0.14567828745853187,0.7493302763884928,-0.8446572447028722
385,-0.21430878133263112,-0.03895964850085409,-0.7536068608252885
386,-0.16090511559846712,1.1543413906800113,-1.4379078803610434
387,-0.052540601126942955,0.7830746170328785,-1.0730330310875846
388,-0.19680582925148113,0.41188686994463186,-1.3710355816139772
389,-0.2161162967381417,1.2046022821316027,-1.4258800481378862
390,-0.2279513500749728,1.0816369565047532,-0.16610999732476045
391,-0.2279286963312393,-0.08845523011902182,-1.2732198441355842
392,-0.22656256079264636,1.6897463271336772,-0.6694120352631963
393,-0.2272968814439648,0.355258101563846,-0.7176151796689734
394,-0.21274246521277831,3.2110075856920663,-1.524428698923035
395,-0.218119163451429,3.915213251926549,-1.3817473914819285
396,-0.22689105848357644,0.7634365171496701,-1.140517433255675
397,-0.15876489236616928,0.9491747000621946,-1.1523935702831858
398,-0.19763049640490007,1.018178629719175,-1.419452962217116
399,-0.21014966466825521,1.6811573879705253,-1.3860321154291095
400,-0.20457861116600978,1.2231893287816253,-1.4154681689462383
401,-0.20048316950018732,3.2502837854584823,-0.6854797500651217
402,-0.05167377331023629,-0.1838361274020317,-1.1773209568440879
403,-0.18084123838969554,-0.5019762570148071,-0.3296334262517929
404,0.04276880413531515,-0.9789015398927224,-0.6522731394744741
405,0.0721383411610889,0.5040736751958812,-0.9776601168750525
406,-0.09704816961782742,-0.7584828418904765,-1.300374573760908
407,0.06748867644831553,-0.3885731450131817,-0.9629545776809326
408,0.06758860966371297,0.20645373800377192,-0.07925947760189865
409,-0.20896208449532463,-0.8695895720549726,-0.12383483912722255
410,0.2892585291313799,0.3797147418928229,-0.8979118531305891
411,-0.22343194913431516,-0.9679662398068515,0.6798743152285666
412,-0.21028699462859685,-0.9511632177236838,-0.054661266941494625
413,-0.22314017273503495,-1.0001201709536538,-0.43160985619468567
414,-0.20137546318778787,-0.31442748071315263,1.8211382258652211
415,-0.20853930720405228,-0.7911273589739566,2.6543986156582724
416,-0.22362007073793394,-0.7714311153817603,2.431262004180922
417,-0.2273477384928689,-0.9222364961627876,1.1834436157287616
418,-0.22787968026287242,-0.8829139058056324,1.318967671475186
419,-0.22782223375964153,-0.3457263816316365,0.7977163962872403
420,-0.22789878556784804,-0.5378933519649546,0.46414007771241395
421,-0.22786156175658323,-0.3767487961398416,-0.03112206475667206
422,-0.2278281718075987,-0.19492238632842368,2.9324324621886797
423,-0.2278377399939385,-0.43262685947589746,2.4148700921980395
424,-0.2277814453236266,0.2617723292240769,1.3526855275368044
425,-0.22789503699786662,-0.5084761914831929,1.5074955251511215
426,-0.22776836645961263,-0.42537025235824394,0.6960184012675158
427,-0.22794211321093022,0.44284254736037787,1.9570063546611773
428,-0.22478009904217539,-0.8812046782071882,0.8867071684083093
429,-0.22690876298167495,-0.4239119626986237,0.31979210071892716
430,-0.22719867569830976,-0.924505258638152,0.5391079132920199
431,-0.22197401471188133,-0.9702842090367894,0.8665938462649522
432,-0.22606927377665356,-0.2757232189237596,0.4035899592094436
433,-0.22543241478221063,-0.2927336857240034,-0.06582942925724383
434,-0.22715644172876215,-0.6427225583910403,0.5774426333662872
435,-0.21167708665277876,-0.875376747751866,0.1039806372028579
436,-0.22394798709864164,-0.7329313753595805,0.8763021286821161
437,-0.2232783063474312,-0.9181326653531082,-0.34577716034955713
438,-0.2250541204219289,-0.12348645588548013,-0.9376357543566852
439,-0.14019847526800017,-0.7665240359957819,-0.3743880589645997
440,0.2788036509254384,-0.751085317917366,-0.20635878312755113
441,0.4384308588825239,-0.7268211855111559,0.05225233354962649
442,-0.22673176819298477,-0.9511632177236838,-0.054661266941494625
443,-0.22308208587899572,-0.7911273589739566,2.6543986156582724
444,-0.22055634738857421,-0.5652293506474574,0.7015717256271383
445,-0.22728835330554006,-0.9222364961627876,1.1834436157287616
446,-0.2271010573386141,-0.8829139058056324,1.318967671475186
447,-0.22784352650252726,-0.3457263816316365,0.7977163962872403
448,-0.2276812933918673,-0.5378933519649546,0.46414007771241395
449,-0.2259963013011905,-0.3767487961398416,-0.03112206475667206
450,-0.22791221016508273,0.9593599743627813,2.3471783985521437
451,-0.22790353792480672,-0.19492238632842368,2.9324324621886797
